timestamp,event_type,message
2025-08-10 03:08:30,DETECTION,Frame 760 - 2 objek
2025-08-10 03:08:30,DETECTION,Frame 768 - 2 objek
2025-08-10 03:08:31,DETECTION,Frame 776 - 2 objek
2025-08-10 03:08:31,DETECTION,Frame 784 - 2 objek
2025-08-10 03:08:31,DETECTION,Frame 792 - 2 objek
2025-08-10 03:08:32,DETECTION,Frame 800 - 2 objek
2025-08-10 03:08:32,DETECTION,Frame 808 - 4 objek
2025-08-10 03:08:32,DETECTION,Frame 816 - 1 objek
2025-08-10 03:08:33,DETECTION,Frame 824 - 2 objek
2025-08-10 03:08:33,DETECTION,Frame 832 - 1 objek
2025-08-10 03:08:34,DETECTION,Frame 840 - 0 objek
2025-08-10 03:08:34,DETECTION,Frame 848 - 0 objek
2025-08-10 03:08:34,DETECTION,Frame 856 - 0 objek
2025-08-10 03:08:35,INFO,Upload video dihentikan
2025-08-10 03:09:06,INFO,Upload video dimulai: tmpbkz75bah
2025-08-10 03:09:07,DETECTION,Frame 8 - 15 objek
2025-08-10 03:09:07,DETECTION,Frame 16 - 15 objek
2025-08-10 03:09:08,DETECTION,Frame 24 - 14 objek
2025-08-10 03:09:08,DETECTION,Frame 32 - 16 objek
2025-08-10 03:09:08,DETECTION,Frame 40 - 15 objek
2025-08-10 03:09:09,DETECTION,Frame 48 - 14 objek
2025-08-10 03:09:09,DETECTION,Frame 56 - 16 objek
2025-08-10 03:09:10,DETECTION,Frame 64 - 16 objek
2025-08-10 03:09:10,DETECTION,Frame 72 - 13 objek
2025-08-10 03:09:11,DETECTION,Frame 80 - 14 objek
2025-08-10 03:09:11,DETECTION,Frame 88 - 13 objek
2025-08-10 03:09:11,DETECTION,Frame 96 - 14 objek
2025-08-10 03:09:12,DETECTION,Frame 104 - 13 objek
2025-08-10 03:09:12,DETECTION,Frame 112 - 11 objek
2025-08-10 03:09:13,DETECTION,Frame 120 - 11 objek
2025-08-10 03:09:13,DETECTION,Frame 128 - 9 objek
2025-08-10 03:09:13,DETECTION,Frame 136 - 11 objek
2025-08-10 03:09:14,DETECTION,Frame 144 - 9 objek
2025-08-10 03:09:14,DETECTION,Frame 152 - 10 objek
2025-08-10 03:09:15,DETECTION,Frame 160 - 14 objek
2025-08-10 03:09:15,DETECTION,Frame 168 - 13 objek
2025-08-10 03:09:15,DETECTION,Frame 176 - 12 objek
2025-08-10 03:09:16,DETECTION,Frame 184 - 11 objek
2025-08-10 03:09:16,DETECTION,Frame 192 - 14 objek
2025-08-10 03:09:17,DETECTION,Frame 200 - 14 objek
2025-08-10 03:09:17,DETECTION,Frame 208 - 13 objek
2025-08-10 03:09:17,DETECTION,Frame 216 - 12 objek
2025-08-10 03:09:18,DETECTION,Frame 224 - 11 objek
2025-08-10 03:09:18,DETECTION,Frame 232 - 12 objek
2025-08-10 03:09:19,DETECTION,Frame 240 - 11 objek
2025-08-10 03:09:19,DETECTION,Frame 248 - 19 objek
2025-08-10 03:09:19,DETECTION,Frame 256 - 17 objek
2025-08-10 03:09:20,DETECTION,Frame 264 - 15 objek
2025-08-10 03:09:20,DETECTION,Frame 272 - 15 objek
2025-08-10 03:09:21,DETECTION,Frame 280 - 18 objek
2025-08-10 03:09:21,DETECTION,Frame 288 - 16 objek
2025-08-10 03:09:21,DETECTION,Frame 296 - 15 objek
2025-08-10 03:09:22,DETECTION,Frame 304 - 16 objek
2025-08-10 03:09:22,DETECTION,Frame 312 - 17 objek
2025-08-10 03:09:23,DETECTION,Frame 320 - 17 objek
2025-08-10 03:09:23,DETECTION,Frame 328 - 17 objek
2025-08-10 03:09:23,DETECTION,Frame 336 - 16 objek
2025-08-10 03:09:24,DETECTION,Frame 344 - 14 objek
2025-08-10 03:09:24,DETECTION,Frame 352 - 12 objek
2025-08-10 03:09:25,DETECTION,Frame 360 - 13 objek
2025-08-10 03:09:25,DETECTION,Frame 368 - 11 objek
2025-08-10 03:09:25,DETECTION,Frame 376 - 13 objek
2025-08-10 03:09:26,DETECTION,Frame 384 - 18 objek
2025-08-10 03:09:26,DETECTION,Frame 392 - 12 objek
2025-08-10 03:09:26,DETECTION,Frame 400 - 14 objek
2025-08-10 03:09:27,DETECTION,Frame 408 - 14 objek
2025-08-10 03:09:27,DETECTION,Frame 416 - 17 objek
2025-08-10 03:09:28,DETECTION,Frame 424 - 16 objek
2025-08-10 03:09:28,DETECTION,Frame 432 - 14 objek
2025-08-10 03:09:28,DETECTION,Frame 440 - 12 objek
2025-08-10 03:09:29,DETECTION,Frame 448 - 15 objek
2025-08-10 03:09:29,DETECTION,Frame 456 - 17 objek
2025-08-10 03:09:30,DETECTION,Frame 464 - 18 objek
2025-08-10 03:09:30,DETECTION,Frame 472 - 21 objek
2025-08-10 03:09:30,DETECTION,Frame 480 - 25 objek
2025-08-10 03:09:31,DETECTION,Frame 488 - 17 objek
2025-08-10 03:09:31,DETECTION,Frame 496 - 15 objek
2025-08-10 03:09:32,DETECTION,Frame 504 - 14 objek
2025-08-10 03:09:32,DETECTION,Frame 512 - 18 objek
2025-08-10 03:09:32,DETECTION,Frame 520 - 18 objek
2025-08-10 03:09:33,DETECTION,Frame 528 - 17 objek
2025-08-10 03:09:33,DETECTION,Frame 536 - 15 objek
2025-08-10 03:09:34,DETECTION,Frame 544 - 18 objek
2025-08-10 03:09:34,DETECTION,Frame 552 - 14 objek
2025-08-10 03:09:34,DETECTION,Frame 560 - 17 objek
2025-08-10 03:09:35,DETECTION,Frame 568 - 17 objek
2025-08-10 03:09:35,DETECTION,Frame 576 - 14 objek
2025-08-10 03:09:36,DETECTION,Frame 584 - 19 objek
2025-08-10 03:09:36,DETECTION,Frame 592 - 19 objek
2025-08-10 03:09:36,DETECTION,Frame 600 - 19 objek
2025-08-10 03:09:37,DETECTION,Frame 608 - 19 objek
2025-08-10 03:09:37,DETECTION,Frame 616 - 20 objek
2025-08-10 03:09:38,DETECTION,Frame 624 - 20 objek
2025-08-10 03:09:38,DETECTION,Frame 632 - 21 objek
2025-08-10 03:09:38,DETECTION,Frame 640 - 20 objek
2025-08-10 03:09:39,DETECTION,Frame 648 - 22 objek
2025-08-10 03:09:39,DETECTION,Frame 656 - 20 objek
2025-08-10 03:09:40,DETECTION,Frame 664 - 21 objek
2025-08-10 03:09:40,DETECTION,Frame 672 - 23 objek
2025-08-10 03:09:40,DETECTION,Frame 680 - 18 objek
2025-08-10 03:09:41,DETECTION,Frame 688 - 17 objek
2025-08-10 03:09:41,DETECTION,Frame 696 - 22 objek
2025-08-10 03:09:42,DETECTION,Frame 704 - 22 objek
2025-08-10 03:09:42,DETECTION,Frame 712 - 22 objek
2025-08-10 03:09:43,DETECTION,Frame 720 - 21 objek
2025-08-10 03:09:43,DETECTION,Frame 728 - 22 objek
2025-08-10 03:09:43,DETECTION,Frame 736 - 23 objek
2025-08-10 03:09:44,DETECTION,Frame 744 - 18 objek
2025-08-10 03:09:44,DETECTION,Frame 752 - 23 objek
2025-08-10 03:09:44,DETECTION,Frame 760 - 19 objek
2025-08-10 03:09:45,INFO,Upload video dihentikan
2025-08-10 03:10:11,INFO,Upload video dimulai: tmppennlzg2
2025-08-10 03:10:12,DETECTION,Frame 8 - 15 objek
2025-08-10 03:10:12,DETECTION,Frame 16 - 15 objek
2025-08-10 03:10:13,DETECTION,Frame 24 - 14 objek
2025-08-10 03:10:13,DETECTION,Frame 32 - 16 objek
2025-08-10 03:10:13,DETECTION,Frame 40 - 15 objek
2025-08-10 03:10:14,DETECTION,Frame 48 - 14 objek
2025-08-10 03:10:14,DETECTION,Frame 56 - 16 objek
2025-08-10 03:10:15,DETECTION,Frame 64 - 16 objek
2025-08-10 03:10:15,DETECTION,Frame 72 - 13 objek
2025-08-10 03:10:16,DETECTION,Frame 80 - 14 objek
2025-08-10 03:10:16,DETECTION,Frame 88 - 13 objek
2025-08-10 03:10:16,DETECTION,Frame 96 - 14 objek
2025-08-10 03:10:17,DETECTION,Frame 104 - 13 objek
2025-08-10 03:10:17,DETECTION,Frame 112 - 11 objek
2025-08-10 03:10:18,DETECTION,Frame 120 - 11 objek
2025-08-10 03:10:18,DETECTION,Frame 128 - 9 objek
2025-08-10 03:10:18,DETECTION,Frame 136 - 11 objek
2025-08-10 03:10:19,DETECTION,Frame 144 - 9 objek
2025-08-10 03:10:19,DETECTION,Frame 152 - 10 objek
2025-08-10 03:10:20,DETECTION,Frame 160 - 14 objek
2025-08-10 03:10:20,DETECTION,Frame 168 - 13 objek
2025-08-10 03:10:20,DETECTION,Frame 176 - 12 objek
2025-08-10 03:10:21,DETECTION,Frame 184 - 11 objek
2025-08-10 03:10:21,DETECTION,Frame 192 - 14 objek
2025-08-10 03:10:22,DETECTION,Frame 200 - 14 objek
2025-08-10 03:10:22,DETECTION,Frame 208 - 13 objek
2025-08-10 03:10:22,DETECTION,Frame 216 - 12 objek
2025-08-10 03:10:23,DETECTION,Frame 224 - 11 objek
2025-08-10 03:10:23,DETECTION,Frame 232 - 12 objek
2025-08-10 03:10:24,DETECTION,Frame 240 - 11 objek
2025-08-10 03:10:24,DETECTION,Frame 248 - 19 objek
2025-08-10 03:10:25,DETECTION,Frame 256 - 17 objek
2025-08-10 03:10:25,DETECTION,Frame 264 - 15 objek
2025-08-10 03:10:25,DETECTION,Frame 272 - 15 objek
2025-08-10 03:10:26,DETECTION,Frame 280 - 18 objek
2025-08-10 03:10:26,DETECTION,Frame 288 - 16 objek
2025-08-10 03:10:27,DETECTION,Frame 296 - 15 objek
2025-08-10 03:10:27,DETECTION,Frame 304 - 16 objek
2025-08-10 03:10:27,DETECTION,Frame 312 - 17 objek
2025-08-10 03:10:28,DETECTION,Frame 320 - 17 objek
2025-08-10 03:10:28,DETECTION,Frame 328 - 17 objek
2025-08-10 03:10:29,DETECTION,Frame 336 - 16 objek
2025-08-10 03:10:29,DETECTION,Frame 344 - 14 objek
2025-08-10 03:10:29,DETECTION,Frame 352 - 12 objek
2025-08-10 03:10:30,DETECTION,Frame 360 - 13 objek
2025-08-10 03:10:30,DETECTION,Frame 368 - 11 objek
2025-08-10 03:10:31,DETECTION,Frame 376 - 13 objek
2025-08-10 03:10:31,DETECTION,Frame 384 - 18 objek
2025-08-10 03:10:31,DETECTION,Frame 392 - 12 objek
2025-08-10 03:10:32,DETECTION,Frame 400 - 14 objek
2025-08-10 03:10:32,DETECTION,Frame 408 - 14 objek
2025-08-10 03:10:33,DETECTION,Frame 416 - 17 objek
2025-08-10 03:10:33,DETECTION,Frame 424 - 16 objek
2025-08-10 03:10:33,DETECTION,Frame 432 - 14 objek
2025-08-10 03:10:34,DETECTION,Frame 440 - 12 objek
2025-08-10 03:10:34,DETECTION,Frame 448 - 15 objek
2025-08-10 03:10:35,DETECTION,Frame 456 - 17 objek
2025-08-10 03:10:35,DETECTION,Frame 464 - 18 objek
2025-08-10 03:10:35,DETECTION,Frame 472 - 21 objek
2025-08-10 03:10:36,DETECTION,Frame 480 - 25 objek
2025-08-10 03:10:36,DETECTION,Frame 488 - 17 objek
2025-08-10 03:10:37,DETECTION,Frame 496 - 15 objek
2025-08-10 03:10:37,DETECTION,Frame 504 - 14 objek
2025-08-10 03:10:37,DETECTION,Frame 512 - 18 objek
2025-08-10 03:10:38,DETECTION,Frame 520 - 18 objek
2025-08-10 03:10:38,DETECTION,Frame 528 - 17 objek
2025-08-10 03:10:39,DETECTION,Frame 536 - 15 objek
2025-08-10 03:10:39,DETECTION,Frame 544 - 18 objek
2025-08-10 03:10:39,DETECTION,Frame 552 - 14 objek
2025-08-10 03:10:40,DETECTION,Frame 560 - 17 objek
2025-08-10 03:10:40,DETECTION,Frame 568 - 17 objek
2025-08-10 03:10:41,DETECTION,Frame 576 - 14 objek
2025-08-10 03:10:41,DETECTION,Frame 584 - 19 objek
2025-08-10 03:10:41,DETECTION,Frame 592 - 19 objek
2025-08-10 03:10:42,DETECTION,Frame 600 - 19 objek
2025-08-10 03:10:42,DETECTION,Frame 608 - 19 objek
2025-08-10 03:10:43,DETECTION,Frame 616 - 20 objek
2025-08-10 03:10:43,DETECTION,Frame 624 - 20 objek
2025-08-10 03:10:43,DETECTION,Frame 632 - 21 objek
2025-08-10 03:10:44,DETECTION,Frame 640 - 20 objek
2025-08-10 03:10:44,DETECTION,Frame 648 - 22 objek
2025-08-10 03:10:45,DETECTION,Frame 656 - 20 objek
2025-08-10 03:10:45,DETECTION,Frame 664 - 21 objek
2025-08-10 03:10:45,DETECTION,Frame 672 - 23 objek
2025-08-10 03:10:46,DETECTION,Frame 680 - 18 objek
2025-08-10 03:10:46,DETECTION,Frame 688 - 17 objek
2025-08-10 03:10:47,DETECTION,Frame 696 - 22 objek
2025-08-10 03:10:47,DETECTION,Frame 704 - 22 objek
2025-08-10 03:10:47,DETECTION,Frame 712 - 22 objek
2025-08-10 03:10:48,DETECTION,Frame 720 - 21 objek
2025-08-10 03:10:48,DETECTION,Frame 728 - 22 objek
2025-08-10 03:10:49,DETECTION,Frame 736 - 23 objek
2025-08-10 03:10:49,DETECTION,Frame 744 - 18 objek
2025-08-10 03:10:49,DETECTION,Frame 752 - 23 objek
2025-08-10 03:10:50,DETECTION,Frame 760 - 19 objek
2025-08-10 03:10:50,INFO,Upload video dihentikan
2025-08-10 03:19:41,INFO,Upload video dimulai: tmp_7y5oz3z
2025-08-10 03:19:42,DETECTION,Frame 8 - 4 objek
2025-08-10 03:19:42,DETECTION,Frame 16 - 4 objek
2025-08-10 03:19:43,DETECTION,Frame 24 - 3 objek
2025-08-10 03:19:44,DETECTION,Frame 32 - 3 objek
2025-08-10 03:19:45,DETECTION,Frame 40 - 3 objek
2025-08-10 03:19:45,DETECTION,Frame 48 - 4 objek
2025-08-10 03:19:46,DETECTION,Frame 56 - 3 objek
2025-08-10 03:19:46,DETECTION,Frame 64 - 3 objek
2025-08-10 03:19:46,DETECTION,Frame 72 - 4 objek
2025-08-10 03:19:47,DETECTION,Frame 80 - 5 objek
2025-08-10 03:19:47,DETECTION,Frame 88 - 4 objek
2025-08-10 03:19:48,DETECTION,Frame 96 - 4 objek
2025-08-10 03:19:48,DETECTION,Frame 104 - 3 objek
2025-08-10 03:19:48,DETECTION,Frame 112 - 4 objek
2025-08-10 03:19:49,DETECTION,Frame 120 - 3 objek
2025-08-10 03:19:49,DETECTION,Frame 128 - 3 objek
2025-08-10 03:19:50,DETECTION,Frame 136 - 4 objek
2025-08-10 03:19:50,DETECTION,Frame 144 - 4 objek
2025-08-10 03:19:50,DETECTION,Frame 152 - 4 objek
2025-08-10 03:19:51,DETECTION,Frame 160 - 4 objek
2025-08-10 03:19:51,DETECTION,Frame 168 - 5 objek
2025-08-10 03:19:52,DETECTION,Frame 176 - 5 objek
2025-08-10 03:19:52,DETECTION,Frame 184 - 6 objek
2025-08-10 03:19:52,DETECTION,Frame 192 - 8 objek
2025-08-10 03:19:53,DETECTION,Frame 200 - 8 objek
2025-08-10 03:19:54,DETECTION,Frame 208 - 7 objek
2025-08-10 03:19:54,DETECTION,Frame 216 - 8 objek
2025-08-10 03:19:55,DETECTION,Frame 224 - 9 objek
2025-08-10 03:19:55,DETECTION,Frame 232 - 5 objek
2025-08-10 03:19:56,DETECTION,Frame 240 - 7 objek
2025-08-10 03:19:57,DETECTION,Frame 248 - 7 objek
2025-08-10 03:19:57,DETECTION,Frame 256 - 4 objek
2025-08-10 03:19:58,DETECTION,Frame 264 - 8 objek
2025-08-10 03:19:58,DETECTION,Frame 272 - 6 objek
2025-08-10 03:19:58,DETECTION,Frame 280 - 8 objek
2025-08-10 03:19:59,DETECTION,Frame 288 - 7 objek
2025-08-10 03:19:59,DETECTION,Frame 296 - 6 objek
2025-08-10 03:20:00,DETECTION,Frame 304 - 6 objek
2025-08-10 03:20:00,DETECTION,Frame 312 - 8 objek
2025-08-10 03:20:00,DETECTION,Frame 320 - 5 objek
2025-08-10 03:20:01,DETECTION,Frame 328 - 5 objek
2025-08-10 03:20:01,DETECTION,Frame 336 - 5 objek
2025-08-10 03:20:02,DETECTION,Frame 344 - 4 objek
2025-08-10 03:20:02,DETECTION,Frame 352 - 5 objek
2025-08-10 03:20:02,DETECTION,Frame 360 - 4 objek
2025-08-10 03:20:03,DETECTION,Frame 368 - 4 objek
2025-08-10 03:20:03,DETECTION,Frame 376 - 6 objek
2025-08-10 03:20:04,DETECTION,Frame 384 - 5 objek
2025-08-10 03:20:04,DETECTION,Frame 392 - 5 objek
2025-08-10 03:20:04,DETECTION,Frame 400 - 5 objek
2025-08-10 03:20:05,DETECTION,Frame 408 - 4 objek
2025-08-10 03:20:05,DETECTION,Frame 416 - 3 objek
2025-08-10 03:20:05,DETECTION,Frame 424 - 4 objek
2025-08-10 03:20:06,DETECTION,Frame 432 - 6 objek
2025-08-10 03:20:06,DETECTION,Frame 440 - 4 objek
2025-08-10 03:20:07,DETECTION,Frame 448 - 4 objek
2025-08-10 03:20:07,DETECTION,Frame 456 - 4 objek
2025-08-10 03:20:07,DETECTION,Frame 464 - 5 objek
2025-08-10 03:20:08,DETECTION,Frame 472 - 5 objek
2025-08-10 03:20:08,DETECTION,Frame 480 - 4 objek
2025-08-10 03:20:09,DETECTION,Frame 488 - 5 objek
2025-08-10 03:20:09,DETECTION,Frame 496 - 5 objek
2025-08-10 03:20:10,DETECTION,Frame 504 - 4 objek
2025-08-10 03:20:10,DETECTION,Frame 512 - 6 objek
2025-08-10 03:20:11,DETECTION,Frame 520 - 8 objek
2025-08-10 03:20:11,DETECTION,Frame 528 - 8 objek
2025-08-10 03:20:12,DETECTION,Frame 536 - 7 objek
2025-08-10 03:20:12,DETECTION,Frame 544 - 8 objek
2025-08-10 03:20:13,DETECTION,Frame 552 - 10 objek
2025-08-10 03:20:13,DETECTION,Frame 560 - 9 objek
2025-08-10 03:20:13,DETECTION,Frame 568 - 10 objek
2025-08-10 03:20:14,DETECTION,Frame 576 - 8 objek
2025-08-10 03:20:14,DETECTION,Frame 584 - 8 objek
2025-08-10 03:20:15,DETECTION,Frame 592 - 8 objek
2025-08-10 03:20:15,DETECTION,Frame 600 - 7 objek
2025-08-10 03:20:15,DETECTION,Frame 608 - 5 objek
2025-08-10 03:20:16,DETECTION,Frame 616 - 5 objek
2025-08-10 03:20:16,DETECTION,Frame 624 - 6 objek
2025-08-10 03:20:17,DETECTION,Frame 632 - 7 objek
2025-08-10 03:20:17,DETECTION,Frame 640 - 6 objek
2025-08-10 03:20:17,DETECTION,Frame 648 - 6 objek
2025-08-10 03:20:18,DETECTION,Frame 656 - 4 objek
2025-08-10 03:20:18,DETECTION,Frame 664 - 4 objek
2025-08-10 03:20:19,DETECTION,Frame 672 - 5 objek
2025-08-10 03:20:19,DETECTION,Frame 680 - 4 objek
2025-08-10 03:20:19,DETECTION,Frame 688 - 4 objek
2025-08-10 03:20:20,DETECTION,Frame 696 - 3 objek
2025-08-10 03:20:20,DETECTION,Frame 704 - 2 objek
2025-08-10 03:20:21,DETECTION,Frame 712 - 2 objek
2025-08-10 03:20:21,DETECTION,Frame 720 - 2 objek
2025-08-10 03:20:21,DETECTION,Frame 728 - 2 objek
2025-08-10 03:20:22,DETECTION,Frame 736 - 2 objek
2025-08-10 03:20:22,DETECTION,Frame 744 - 2 objek
2025-08-10 03:20:22,DETECTION,Frame 752 - 2 objek
2025-08-10 03:20:23,DETECTION,Frame 760 - 2 objek
2025-08-10 03:20:23,DETECTION,Frame 768 - 2 objek
2025-08-10 03:20:24,DETECTION,Frame 776 - 2 objek
2025-08-10 03:20:24,DETECTION,Frame 784 - 2 objek
2025-08-10 03:20:25,DETECTION,Frame 792 - 2 objek
2025-08-10 03:20:25,DETECTION,Frame 800 - 2 objek
2025-08-10 03:20:25,DETECTION,Frame 808 - 4 objek
2025-08-10 03:20:26,DETECTION,Frame 816 - 1 objek
2025-08-10 03:20:26,DETECTION,Frame 824 - 2 objek
2025-08-11 09:44:48,INFO,Upload video dimulai: tmp4t3evkt6
2025-08-11 09:44:49,DETECTION,Frame 8 - 4 objek
2025-08-11 09:44:49,DETECTION,Frame 16 - 4 objek
2025-08-11 09:44:50,DETECTION,Frame 24 - 3 objek
2025-08-11 09:44:50,DETECTION,Frame 32 - 3 objek
2025-08-11 09:44:51,DETECTION,Frame 40 - 3 objek
2025-08-11 09:44:51,DETECTION,Frame 48 - 4 objek
2025-08-11 09:44:52,DETECTION,Frame 56 - 3 objek
2025-08-11 09:44:52,DETECTION,Frame 64 - 3 objek
2025-08-11 09:44:52,DETECTION,Frame 72 - 4 objek
2025-08-11 09:44:53,DETECTION,Frame 80 - 5 objek
2025-08-11 09:44:53,DETECTION,Frame 88 - 4 objek
2025-08-11 09:44:54,DETECTION,Frame 96 - 4 objek
2025-08-11 09:44:54,DETECTION,Frame 104 - 3 objek
2025-08-11 09:44:55,DETECTION,Frame 112 - 4 objek
2025-08-11 09:44:55,DETECTION,Frame 120 - 3 objek
2025-08-11 09:44:55,DETECTION,Frame 128 - 3 objek
2025-08-11 09:44:56,DETECTION,Frame 136 - 4 objek
2025-08-11 09:44:56,DETECTION,Frame 144 - 4 objek
2025-08-11 09:44:57,DETECTION,Frame 152 - 4 objek
2025-08-11 09:44:57,DETECTION,Frame 160 - 4 objek
2025-08-11 09:44:57,DETECTION,Frame 168 - 5 objek
2025-08-11 09:44:58,DETECTION,Frame 176 - 5 objek
2025-08-11 09:44:58,DETECTION,Frame 184 - 6 objek
2025-08-11 09:44:59,DETECTION,Frame 192 - 8 objek
2025-08-11 09:44:59,DETECTION,Frame 200 - 8 objek
2025-08-11 09:45:00,DETECTION,Frame 208 - 7 objek
2025-08-11 09:45:00,DETECTION,Frame 216 - 8 objek
2025-08-11 09:45:00,DETECTION,Frame 224 - 9 objek
2025-08-11 09:45:01,DETECTION,Frame 232 - 5 objek
2025-08-11 09:45:01,DETECTION,Frame 240 - 7 objek
2025-08-11 09:45:02,DETECTION,Frame 248 - 7 objek
2025-08-11 09:45:02,DETECTION,Frame 256 - 4 objek
2025-08-11 09:45:02,DETECTION,Frame 264 - 8 objek
2025-08-11 09:45:03,DETECTION,Frame 272 - 6 objek
2025-08-11 09:45:03,DETECTION,Frame 280 - 8 objek
2025-08-11 09:45:04,DETECTION,Frame 288 - 7 objek
2025-08-11 09:45:04,DETECTION,Frame 296 - 6 objek
2025-08-11 09:45:04,DETECTION,Frame 304 - 6 objek
2025-08-11 09:45:05,DETECTION,Frame 312 - 8 objek
2025-08-11 09:45:05,DETECTION,Frame 320 - 5 objek
2025-08-11 09:45:06,DETECTION,Frame 328 - 5 objek
2025-08-11 09:45:06,DETECTION,Frame 336 - 5 objek
2025-08-11 09:45:06,DETECTION,Frame 344 - 4 objek
2025-08-11 09:45:07,DETECTION,Frame 352 - 5 objek
2025-08-11 09:45:07,DETECTION,Frame 360 - 4 objek
2025-08-11 09:45:08,DETECTION,Frame 368 - 4 objek
2025-08-11 10:26:12,INFO,Upload video dimulai: tmppi07b4xe
2025-08-11 10:26:13,DETECTION,Frame 8 - 4 objek
2025-08-11 10:26:14,DETECTION,Frame 16 - 4 objek
2025-08-11 10:26:15,DETECTION,Frame 24 - 3 objek
2025-08-11 10:26:15,DETECTION,Frame 32 - 3 objek
2025-08-11 10:26:15,DETECTION,Frame 40 - 3 objek
2025-08-11 10:26:16,DETECTION,Frame 48 - 4 objek
2025-08-11 10:26:16,DETECTION,Frame 56 - 3 objek
2025-08-11 10:26:17,DETECTION,Frame 64 - 3 objek
2025-08-11 10:26:17,DETECTION,Frame 72 - 4 objek
2025-08-11 10:26:18,DETECTION,Frame 80 - 5 objek
2025-08-11 10:26:18,DETECTION,Frame 88 - 4 objek
2025-08-11 10:26:19,DETECTION,Frame 96 - 4 objek
2025-08-11 10:26:19,DETECTION,Frame 104 - 3 objek
2025-08-11 10:26:20,DETECTION,Frame 112 - 4 objek
2025-08-11 10:26:20,DETECTION,Frame 120 - 3 objek
2025-08-11 10:26:20,DETECTION,Frame 128 - 3 objek
2025-08-11 10:26:21,DETECTION,Frame 136 - 4 objek
2025-08-11 10:26:21,DETECTION,Frame 144 - 4 objek
2025-08-11 10:26:22,DETECTION,Frame 152 - 4 objek
2025-08-11 10:26:22,DETECTION,Frame 160 - 4 objek
2025-08-11 10:26:23,DETECTION,Frame 168 - 5 objek
2025-08-11 10:26:23,DETECTION,Frame 176 - 5 objek
2025-08-11 10:26:24,DETECTION,Frame 184 - 6 objek
2025-08-11 10:26:24,DETECTION,Frame 192 - 8 objek
2025-08-11 10:26:24,DETECTION,Frame 200 - 8 objek
2025-08-11 10:26:25,DETECTION,Frame 208 - 7 objek
2025-08-11 10:26:25,DETECTION,Frame 216 - 8 objek
2025-08-11 10:26:26,DETECTION,Frame 224 - 9 objek
2025-08-11 10:26:26,DETECTION,Frame 232 - 5 objek
2025-08-11 10:26:27,DETECTION,Frame 240 - 7 objek
2025-08-11 10:26:27,DETECTION,Frame 248 - 7 objek
2025-08-11 10:26:28,DETECTION,Frame 256 - 4 objek
2025-08-11 10:26:28,DETECTION,Frame 264 - 8 objek
2025-08-11 10:26:28,DETECTION,Frame 272 - 6 objek
2025-08-11 10:26:29,DETECTION,Frame 280 - 8 objek
2025-08-11 10:26:29,DETECTION,Frame 288 - 7 objek
2025-08-11 10:26:30,DETECTION,Frame 296 - 6 objek
2025-08-11 10:26:30,DETECTION,Frame 304 - 6 objek
2025-08-11 10:26:31,DETECTION,Frame 312 - 8 objek
2025-08-11 10:26:31,DETECTION,Frame 320 - 5 objek
2025-08-11 10:26:32,DETECTION,Frame 328 - 5 objek
2025-08-11 10:26:32,DETECTION,Frame 336 - 5 objek
2025-08-11 10:26:33,DETECTION,Frame 344 - 4 objek
2025-08-11 10:26:33,DETECTION,Frame 352 - 5 objek
2025-08-11 10:26:33,DETECTION,Frame 360 - 4 objek
2025-08-11 10:26:34,DETECTION,Frame 368 - 4 objek
2025-08-11 10:26:34,DETECTION,Frame 376 - 6 objek
2025-08-11 10:26:35,DETECTION,Frame 384 - 5 objek
2025-08-11 10:26:35,DETECTION,Frame 392 - 5 objek
2025-08-11 10:26:35,DETECTION,Frame 400 - 5 objek
2025-08-11 10:26:36,DETECTION,Frame 408 - 4 objek
2025-08-11 10:26:36,DETECTION,Frame 416 - 3 objek
2025-08-11 10:26:37,DETECTION,Frame 424 - 4 objek
2025-08-11 10:26:37,DETECTION,Frame 432 - 6 objek
2025-08-11 10:26:38,DETECTION,Frame 440 - 4 objek
2025-08-11 10:26:38,DETECTION,Frame 448 - 4 objek
2025-08-11 10:26:39,DETECTION,Frame 456 - 4 objek
2025-08-11 10:26:39,DETECTION,Frame 464 - 5 objek
2025-08-11 10:26:39,DETECTION,Frame 472 - 5 objek
2025-08-11 10:26:40,DETECTION,Frame 480 - 4 objek
2025-08-11 10:26:40,DETECTION,Frame 488 - 5 objek
2025-08-11 10:26:41,DETECTION,Frame 496 - 5 objek
2025-08-11 10:26:41,DETECTION,Frame 504 - 4 objek
2025-08-11 10:26:41,DETECTION,Frame 512 - 6 objek
2025-08-11 10:26:42,DETECTION,Frame 520 - 8 objek
2025-08-11 10:26:42,DETECTION,Frame 528 - 8 objek
2025-08-11 10:26:43,DETECTION,Frame 536 - 7 objek
2025-08-11 10:26:43,DETECTION,Frame 544 - 8 objek
2025-08-11 10:26:43,DETECTION,Frame 552 - 10 objek
2025-08-11 10:26:44,DETECTION,Frame 560 - 9 objek
2025-08-11 10:26:45,DETECTION,Frame 568 - 10 objek
2025-08-11 10:26:45,DETECTION,Frame 576 - 8 objek
2025-08-11 10:26:46,DETECTION,Frame 584 - 8 objek
2025-08-11 10:26:46,DETECTION,Frame 592 - 8 objek
2025-08-11 10:26:47,DETECTION,Frame 600 - 7 objek
2025-08-11 10:26:47,DETECTION,Frame 608 - 5 objek
