timestamp,event_type,message
2025-08-10 02:26:57,DETECTION,Frame 505 - 3 objek
2025-08-10 02:26:58,DETECTION,Frame 510 - 3 objek
2025-08-10 02:26:58,DETECTION,Frame 515 - 3 objek
2025-08-10 02:26:58,DETECTION,Frame 520 - 3 objek
2025-08-10 02:26:59,DETECTION,Frame 525 - 1 objek
2025-08-10 02:26:59,DETECTION,Frame 530 - 3 objek
2025-08-10 02:26:59,DETECTION,Frame 535 - 1 objek
2025-08-10 02:27:00,DETECTION,Frame 540 - 1 objek
2025-08-10 02:27:00,DETECTION,Frame 545 - 1 objek
2025-08-10 02:27:00,DETECTION,Frame 550 - 1 objek
2025-08-10 02:27:01,DETECTION,Frame 555 - 1 objek
2025-08-10 02:27:01,DETECTION,Frame 560 - 1 objek
2025-08-10 02:27:02,DETECTION,Frame 565 - 1 objek
2025-08-10 02:27:02,DETECTION,Frame 570 - 1 objek
2025-08-10 02:27:02,DETECTION,Frame 575 - 1 objek
2025-08-10 02:27:03,DETECTION,Frame 580 - 1 objek
2025-08-10 02:27:03,DETECTION,Frame 585 - 1 objek
2025-08-10 02:27:03,DETECTION,Frame 590 - 1 objek
2025-08-10 02:27:04,DETECTION,Frame 595 - 2 objek
2025-08-10 02:27:04,DETECTION,Frame 600 - 3 objek
2025-08-10 02:27:04,DETECTION,Frame 605 - 2 objek
2025-08-10 02:27:05,DETECTION,Frame 610 - 4 objek
2025-08-10 02:27:05,DETECTION,Frame 615 - 3 objek
2025-08-10 02:27:05,DETECTION,Frame 620 - 3 objek
2025-08-10 02:27:06,DETECTION,Frame 625 - 3 objek
2025-08-10 02:27:06,DETECTION,Frame 630 - 3 objek
2025-08-10 02:27:06,DETECTION,Frame 635 - 2 objek
2025-08-10 02:27:07,DETECTION,Frame 640 - 2 objek
2025-08-10 02:27:07,DETECTION,Frame 645 - 3 objek
2025-08-10 02:27:07,DETECTION,Frame 650 - 2 objek
2025-08-10 02:27:08,DETECTION,Frame 655 - 1 objek
2025-08-10 02:27:08,DETECTION,Frame 660 - 1 objek
2025-08-10 02:27:08,DETECTION,Frame 665 - 1 objek
2025-08-10 02:27:09,DETECTION,Frame 670 - 1 objek
2025-08-10 02:27:09,DETECTION,Frame 675 - 1 objek
2025-08-10 02:27:10,DETECTION,Frame 680 - 1 objek
2025-08-10 02:27:10,DETECTION,Frame 685 - 1 objek
2025-08-10 02:27:11,DETECTION,Frame 690 - 1 objek
2025-08-10 02:27:11,DETECTION,Frame 695 - 1 objek
2025-08-10 02:27:12,DETECTION,Frame 700 - 1 objek
2025-08-10 02:27:13,DETECTION,Frame 705 - 1 objek
2025-08-10 02:27:13,DETECTION,Frame 710 - 1 objek
2025-08-10 03:02:41,DETECTION,Frame 5 - 1 objek
2025-08-10 03:02:41,DETECTION,Frame 10 - 1 objek
2025-08-10 03:02:42,DETECTION,Frame 15 - 2 objek
2025-08-10 03:02:42,DETECTION,Frame 20 - 1 objek
2025-08-10 03:02:42,DETECTION,Frame 25 - 1 objek
2025-08-10 03:02:43,DETECTION,Frame 30 - 1 objek
2025-08-10 03:02:43,DETECTION,Frame 35 - 1 objek
2025-08-10 03:02:43,DETECTION,Frame 40 - 3 objek
2025-08-10 03:02:44,DETECTION,Frame 45 - 3 objek
2025-08-10 03:02:44,DETECTION,Frame 50 - 2 objek
2025-08-10 03:02:44,DETECTION,Frame 55 - 1 objek
2025-08-10 03:02:44,DETECTION,Frame 60 - 1 objek
2025-08-10 03:02:45,DETECTION,Frame 65 - 1 objek
2025-08-10 03:02:45,DETECTION,Frame 70 - 1 objek
2025-08-10 03:02:45,DETECTION,Frame 75 - 1 objek
2025-08-10 03:02:45,DETECTION,Frame 80 - 1 objek
2025-08-10 03:02:46,DETECTION,Frame 85 - 1 objek
2025-08-10 03:02:46,DETECTION,Frame 90 - 1 objek
2025-08-10 03:02:46,DETECTION,Frame 95 - 1 objek
2025-08-10 03:02:47,DETECTION,Frame 100 - 1 objek
2025-08-10 03:02:47,DETECTION,Frame 105 - 1 objek
2025-08-10 03:02:47,DETECTION,Frame 110 - 1 objek
2025-08-10 03:02:48,DETECTION,Frame 115 - 1 objek
2025-08-10 03:02:48,DETECTION,Frame 120 - 1 objek
2025-08-10 03:09:54,DETECTION,Frame 5 - 1 objek
2025-08-10 03:09:54,DETECTION,Frame 10 - 1 objek
2025-08-10 03:09:55,DETECTION,Frame 15 - 1 objek
2025-08-10 03:09:55,DETECTION,Frame 20 - 1 objek
2025-08-10 03:09:55,DETECTION,Frame 25 - 1 objek
2025-08-10 03:09:56,DETECTION,Frame 30 - 1 objek
2025-08-10 03:09:56,DETECTION,Frame 35 - 1 objek
2025-08-10 03:09:57,DETECTION,Frame 40 - 1 objek
2025-08-10 03:09:57,DETECTION,Frame 45 - 1 objek
2025-08-10 03:09:57,DETECTION,Frame 50 - 1 objek
2025-08-10 03:09:58,DETECTION,Frame 55 - 1 objek
2025-08-10 03:09:58,DETECTION,Frame 60 - 1 objek
2025-08-10 03:09:58,DETECTION,Frame 65 - 1 objek
2025-08-10 03:09:59,DETECTION,Frame 70 - 1 objek
2025-08-10 03:09:59,DETECTION,Frame 75 - 1 objek
2025-08-10 03:09:59,DETECTION,Frame 80 - 1 objek
2025-08-10 03:09:59,DETECTION,Frame 85 - 1 objek
2025-08-10 03:10:00,DETECTION,Frame 90 - 1 objek
2025-08-10 03:10:00,DETECTION,Frame 95 - 1 objek
2025-08-10 03:10:00,DETECTION,Frame 100 - 1 objek
2025-08-10 03:10:01,DETECTION,Frame 105 - 1 objek
2025-08-10 03:10:01,DETECTION,Frame 110 - 1 objek
2025-08-10 03:10:02,DETECTION,Frame 115 - 1 objek
2025-08-10 03:10:02,DETECTION,Frame 120 - 1 objek
2025-08-10 03:20:31,DETECTION,Frame 5 - 1 objek
2025-08-10 03:20:31,DETECTION,Frame 10 - 1 objek
2025-08-10 03:20:31,DETECTION,Frame 15 - 1 objek
2025-08-10 03:20:31,DETECTION,Frame 20 - 1 objek
2025-08-10 03:20:32,DETECTION,Frame 25 - 1 objek
2025-08-10 03:20:32,DETECTION,Frame 30 - 1 objek
2025-08-10 03:20:33,DETECTION,Frame 35 - 1 objek
2025-08-10 03:20:33,DETECTION,Frame 40 - 1 objek
2025-08-10 03:20:34,DETECTION,Frame 45 - 1 objek
2025-08-10 03:20:34,DETECTION,Frame 50 - 1 objek
2025-08-10 03:20:35,DETECTION,Frame 55 - 1 objek
2025-08-10 03:20:35,DETECTION,Frame 60 - 1 objek
2025-08-10 03:20:35,DETECTION,Frame 65 - 1 objek
2025-08-10 03:20:36,DETECTION,Frame 70 - 1 objek
2025-08-10 03:20:36,DETECTION,Frame 75 - 1 objek
2025-08-10 03:20:36,DETECTION,Frame 80 - 1 objek
2025-08-10 03:20:36,DETECTION,Frame 85 - 1 objek
2025-08-10 03:20:37,DETECTION,Frame 90 - 1 objek
2025-08-10 03:20:37,DETECTION,Frame 95 - 1 objek
2025-08-10 03:20:37,DETECTION,Frame 100 - 1 objek
2025-08-10 03:20:37,DETECTION,Frame 105 - 1 objek
2025-08-10 03:20:38,DETECTION,Frame 110 - 1 objek
2025-08-10 03:20:38,DETECTION,Frame 115 - 1 objek
2025-08-10 03:20:38,DETECTION,Frame 120 - 1 objek
2025-08-10 03:20:39,DETECTION,Frame 125 - 1 objek
2025-08-10 03:20:40,DETECTION,Frame 130 - 1 objek
2025-08-10 03:20:40,DETECTION,Frame 135 - 1 objek
2025-08-10 03:20:40,DETECTION,Frame 140 - 1 objek
2025-08-10 03:20:41,DETECTION,Frame 145 - 1 objek
2025-08-10 03:20:41,DETECTION,Frame 150 - 1 objek
2025-08-10 03:20:41,DETECTION,Frame 155 - 1 objek
2025-08-10 03:20:42,DETECTION,Frame 160 - 1 objek
2025-08-10 03:20:43,DETECTION,Frame 165 - 1 objek
2025-08-11 09:45:23,DETECTION,Frame 5 - 1 objek
2025-08-11 09:45:23,DETECTION,Frame 10 - 1 objek
2025-08-11 09:45:24,DETECTION,Frame 15 - 1 objek
2025-08-11 09:45:24,DETECTION,Frame 20 - 1 objek
2025-08-11 09:45:25,DETECTION,Frame 25 - 1 objek
2025-08-11 09:45:25,DETECTION,Frame 30 - 1 objek
2025-08-11 09:45:25,DETECTION,Frame 35 - 1 objek
2025-08-11 09:45:26,DETECTION,Frame 40 - 1 objek
2025-08-11 09:45:26,DETECTION,Frame 45 - 1 objek
2025-08-11 09:45:26,DETECTION,Frame 50 - 1 objek
2025-08-11 09:45:27,DETECTION,Frame 55 - 1 objek
2025-08-11 09:45:27,DETECTION,Frame 60 - 2 objek
2025-08-11 09:45:28,DETECTION,Frame 65 - 1 objek
2025-08-11 09:45:28,DETECTION,Frame 70 - 1 objek
2025-08-11 09:45:29,DETECTION,Frame 75 - 1 objek
2025-08-11 09:45:29,DETECTION,Frame 80 - 1 objek
2025-08-11 10:28:53,DETECTION,Frame 5 - 1 objek
2025-08-11 10:28:53,DETECTION,Frame 10 - 1 objek
2025-08-11 10:28:53,DETECTION,Frame 15 - 1 objek
2025-08-11 10:28:54,DETECTION,Frame 20 - 1 objek
2025-08-11 10:28:54,DETECTION,Frame 25 - 1 objek
2025-08-11 10:28:55,DETECTION,Frame 30 - 1 objek
2025-08-11 10:28:55,DETECTION,Frame 35 - 1 objek
2025-08-11 10:28:55,DETECTION,Frame 40 - 1 objek
2025-08-11 10:28:56,DETECTION,Frame 45 - 1 objek
2025-08-11 10:28:56,DETECTION,Frame 50 - 1 objek
2025-08-11 10:28:56,DETECTION,Frame 55 - 1 objek
2025-08-11 10:28:57,DETECTION,Frame 60 - 1 objek
2025-08-11 10:28:57,DETECTION,Frame 65 - 1 objek
2025-08-11 10:28:58,DETECTION,Frame 70 - 1 objek
2025-08-11 10:28:58,DETECTION,Frame 75 - 1 objek
2025-08-11 10:28:58,DETECTION,Frame 80 - 1 objek
2025-08-11 10:28:59,DETECTION,Frame 85 - 1 objek
2025-08-11 10:28:59,DETECTION,Frame 90 - 1 objek
2025-08-11 10:29:00,DETECTION,Frame 95 - 1 objek
2025-08-11 10:29:00,DETECTION,Frame 100 - 1 objek
2025-08-11 10:29:00,DETECTION,Frame 105 - 1 objek
2025-08-11 10:29:01,DETECTION,Frame 110 - 1 objek
